# CSV-File created with merge-csv.com
# -----------------------------------------------------------

Booking_id,Customer_id,Room_id,Check_in_date,Check_out_date,Booking_status
1438,15232,20878.94,2026-01-31,"Net banking"
1439,5365,12054.99,2026-02-24,Cash
1440,2436,13271.52,2026-03-03,Cash
1441,12120,8035.12,2026-03-24,"Net banking"
1442,11012,7481.22,2026-03-14,Cash
1443,477,9936.39,2026-01-24,"Net banking"
1444,3709,3254.37,2026-03-18,"Debit card"
1445,14276,5732.92,2026-03-21,"Credit card"
1446,15685,19916.57,2026-01-21,"Net banking"
1447,6314,2618.20,2026-01-27,"Credit card"
1448,9069,10395.41,2026-02-07,UPI
1449,11389,18219.62,2026-03-01,"Debit card"
1450,15395,12577.05,2026-01-18,"Net banking"
1451,11353,19478.24,2026-01-03,UPI
1452,2345,3732.14,2026-01-14,"Debit card"
1453,11898,10674.19,2026-01-24,"Credit card"
1454,1106,15539.41,2026-01-31,"Debit card"
1455,16236,1077.01,2026-01-23,Cash
1456,3770,3587.43,2026-02-13,UPI
1457,17680,2726.76,2026-02-17,"Credit card"
1458,4162,2613.03,2026-02-26,"Credit card"
1459,13472,22785.90,2026-03-09,"Debit card"
1460,13901,2498.64,2026-02-02,Cash
1461,728,6544.97,2026-03-07,"Credit card"
1462,15115,7075.21,2026-01-30,"Net banking"
1463,16924,1089.73,2026-01-23,"Net banking"
1464,6977,5823.32,2026-01-05,"Credit card"
1465,13598,9483.75,2026-02-27,"Debit card"
1466,5665,9198.49,2026-02-10,"Net banking"
1467,13856,9356.77,2026-02-14,Cash
1468,14764,15741.72,2026-03-09,"Net banking"
1469,13050,23652.96,2026-01-31,Cash
1470,2959,18714.50,2026-02-06,"Credit card"
1471,13409,22775.43,2026-02-15,"Credit card"
1472,15374,10243.93,2026-02-07,UPI
1473,2147,2715.76,2026-01-01,"Debit card"
1474,15922,22329.51,2026-02-25,"Net banking"
1475,3241,20923.32,2026-02-07,"Net banking"
1476,7573,12771.11,2026-03-12,"Credit card"
1477,6039,11523.46,2026-03-12,"Credit card"
1478,17682,8628.58,2026-03-15,Cash
1479,8547,14771.02,2026-01-14,"Debit card"
1480,5201,8306.91,2026-01-23,"Debit card"
1481,10363,1139.38,2026-02-26,UPI
1482,15386,2090.71,2026-01-04,Cash
1483,1742,7682.78,2026-02-18,UPI
1484,6884,13313.57,2026-02-11,"Credit card"
1485,6506,20072.86,2026-01-29,"Net banking"
1486,4924,10429.21,2026-01-09,"Credit card"
1487,13769,13195.22,2026-01-27,Cash
1488,11680,13751.74,2026-01-17,"Net banking"
1489,5674,20170.29,2026-01-23,"Debit card"
1490,7644,3365.41,2026-02-10,"Credit card"
1491,7514,10484.93,2026-02-22,"Debit card"
1492,7071,4723.31,2026-01-06,"Credit card"
1493,8281,14499.28,2026-03-08,UPI
1494,16286,2472.29,2026-03-14,UPI
1495,4685,4975.52,2026-01-14,"Credit card"
1496,14776,17295.51,2026-03-10,"Net banking"
1497,10554,16420.50,2026-01-05,UPI
1498,16877,8767.94,2026-01-28,"Net banking"
1499,198,11323.10,2026-02-03,"Credit card"
1500,12175,4312.34,2026-01-07,UPI
1501,9197,17757.34,2026-02-18,Cash
1502,13547,24477.70,2026-01-25,Cash
1503,10300,4790.05,2026-02-04,Cash
1504,5735,7580.68,2026-02-15,"Debit card"
1505,17185,10964.27,2026-01-11,Cash
1506,9992,15104.07,2026-01-23,"Net banking"
1507,13671,2767.15,2026-03-21,"Net banking"
1508,2930,5110.01,2026-03-21,"Debit card"
1509,3737,16076.08,2026-01-17,"Net banking"
1510,750,5664.28,2026-01-19,UPI
1511,15970,23274.61,2026-03-09,UPI
1512,8624,16946.23,2026-03-14,"Credit card"
1513,7771,22771.55,2026-03-22,"Debit card"
1514,4940,7503.51,2026-01-17,"Credit card"
1515,3241,1054.97,2026-03-11,UPI
1516,12632,5554.77,2026-01-06,Cash
1517,246,4771.28,2026-03-11,"Credit card"
1518,334,13701.39,2026-01-25,"Credit card"
1519,577,1678.39,2026-02-13,"Debit card"
1520,14428,17998.32,2026-02-10,"Credit card"
1521,16980,16872.32,2026-03-22,"Credit card"
1522,6128,12699.80,2026-02-11,UPI
1523,1651,10782.49,2026-02-21,Cash
1524,15029,19744.53,2026-03-14,"Credit card"
1525,15538,19289.36,2026-01-07,"Debit card"
1526,16205,24651.36,2026-03-14,UPI
1527,8191,3479.48,2026-01-14,"Debit card"
1528,13570,20012.33,2026-02-06,"Net banking"
1529,1429,22342.44,2026-02-22,Cash
1530,6430,3938.52,2026-01-17,UPI
1531,11301,16069.12,2026-01-08,"Credit card"
1532,13350,17987.76,2026-02-11,"Credit card"
1533,4827,9116.11,2026-01-07,"Credit card"
1534,718,10290.65,2026-01-20,Cash
1535,1041,4033.01,2026-01-25,Cash
1536,8789,19104.52,2026-03-16,"Debit card"
1537,2822,18726.60,2026-02-18,Cash
1538,16614,13550.16,2026-01-10,"Debit card"
1539,3845,6090.12,2026-03-08,"Credit card"
1540,1952,4700.53,2026-03-13,"Debit card"
1541,6812,9542.40,2026-01-24,"Net banking"
1542,4798,11252.77,2026-02-22,"Credit card"
1543,16171,22713.97,2026-02-02,"Net banking"
1544,8631,13875.24,2026-01-12,Cash
1545,8662,11487.55,2026-01-18,Cash
1546,1783,16114.39,2026-03-19,"Credit card"
1547,12545,10079.15,2026-02-19,Cash
1548,14917,12135.97,2026-02-06,UPI
1549,3367,21014.01,2026-01-07,UPI
1550,14217,8803.70,2026-01-01,UPI
1551,2955,24051.95,2026-02-05,"Debit card"
1552,10558,11385.83,2026-02-05,"Net banking"
1553,9629,9077.16,2026-02-23,"Debit card"
1554,6693,18747.21,2026-01-02,"Net banking"
1555,9852,1473.00,2026-02-24,"Debit card"
1556,16380,24561.01,2026-02-28,"Net banking"
1557,8657,17352.81,2026-02-26,Cash
1558,16409,4006.07,2026-01-16,Cash
1559,5277,6624.72,2026-01-08,"Net banking"
1560,385,2568.41,2026-02-13,"Credit card"
1561,9616,2402.32,2026-01-26,UPI
1562,396,19618.73,2026-01-12,Cash
1563,7092,11888.84,2026-01-27,UPI
1564,9587,18420.04,2026-03-23,Cash
1565,277,4247.67,2026-03-20,UPI
1566,12386,13073.31,2026-02-18,Cash
1567,15169,20540.52,2026-01-04,UPI
1568,13214,16541.11,2026-03-23,UPI
1569,7925,11616.33,2026-01-24,"Credit card"
1570,15993,9212.39,2026-02-22,"Debit card"
1571,6117,19046.95,2026-01-22,UPI
1572,11207,23127.90,2026-03-10,"Debit card"
1573,1568,21330.69,2026-03-06,UPI
1574,10102,24593.79,2026-02-25,Cash
1575,15220,10184.56,2026-02-05,"Credit card"
1576,7258,9237.60,2026-03-09,"Debit card"
1577,8014,7637.08,2026-02-16,"Credit card"
1578,12640,13047.83,2026-01-02,UPI
1579,7385,18955.39,2026-01-07,"Net banking"
1580,7447,2561.12,2026-01-20,"Net banking"
1581,17608,16401.66,2026-03-12,"Credit card"
1582,2394,13635.01,2026-02-04,UPI
1583,12701,2180.48,2026-01-10,"Credit card"
1584,10295,11632.58,2026-02-27,"Net banking"
1585,10870,15333.03,2026-03-12,"Debit card"
1586,3338,4824.55,2026-01-22,UPI
1587,17892,16619.29,2026-02-04,"Debit card"
1588,10847,17229.02,2026-02-03,UPI
1589,3604,12242.70,2026-03-13,UPI
1590,13139,24085.92,2026-02-26,"Net banking"
1591,14689,23561.25,2026-02-04,"Net banking"
1592,5262,6187.69,2026-01-26,Cash
1593,1164,24486.48,2026-01-24,"Credit card"
1594,10993,4954.20,2026-03-04,"Net banking"
1595,9860,13279.45,2026-01-31,UPI
1596,4058,17274.22,2026-01-16,Cash
1597,6962,10746.22,2026-02-14,Cash
1598,15674,15235.46,2026-03-20,"Debit card"
1599,6548,4922.76,2026-01-10,"Debit card"
1600,5732,24053.87,2026-03-20,"Net banking"
1601,9283,15127.27,2026-03-22,"Credit card"
1602,16794,4434.48,2026-03-11,"Net banking"
1603,11883,15930.58,2026-01-21,UPI
1604,4522,1985.30,2026-02-20,Cash
1605,1068,1815.85,2026-01-27,"Credit card"
1606,16308,14115.71,2026-02-13,"Net banking"
1607,17378,13176.12,2026-01-19,Cash
1608,10879,11490.70,2026-01-02,UPI
1609,2675,22191.12,2026-02-09,Cash
1610,12936,11844.79,2026-02-13,"Credit card"
1611,15375,23225.45,2026-02-18,Cash
1612,15357,8515.66,2026-02-24,"Net banking"
1613,3474,11086.14,2026-02-20,"Net banking"
1614,9736,13995.21,2026-03-02,UPI
1615,6156,17270.23,2026-02-12,"Debit card"
1616,1571,1149.14,2026-02-23,UPI
1617,13190,19810.66,2026-03-23,"Net banking"
1618,11649,1317.03,2026-01-20,UPI
1619,3734,14987.27,2026-01-18,UPI
1620,17265,10950.16,2026-03-04,"Credit card"
1621,11122,20355.02,2026-01-10,UPI
1622,17085,2567.85,2026-03-07,"Credit card"
1623,17980,21957.54,2026-02-09,"Credit card"
1624,10653,15175.91,2026-03-06,Cash
1625,1188,1094.50,2026-01-28,Cash
1626,382,15921.30,2026-02-04,"Credit card"
1627,1701,16715.24,2026-03-05,UPI
1628,12669,3525.03,2026-02-05,"Debit card"
1629,15996,6965.62,2026-03-15,Cash
1630,5507,1544.72,2026-02-03,Cash
1631,13176,14325.16,2026-02-09,Cash
1632,12427,15997.10,2026-01-16,"Credit card"
1633,12536,3119.65,2026-01-21,"Net banking"
1634,398,24660.89,2026-03-18,Cash
1635,14667,4809.62,2026-02-03,UPI
1636,11031,14127.89,2026-02-07,UPI
1637,15334,20722.18,2026-03-24,"Debit card"
1638,14090,1939.36,2026-03-12,"Debit card"
1639,13116,18488.15,2026-03-04,"Debit card"
1640,1884,21726.60,2026-03-08,"Debit card"
1641,15350,11402.83,2026-03-17,UPI
1642,9250,12650.74,2026-03-24,"Debit card"
1643,7971,1812.66,2026-02-21,UPI
1644,16371,17883.09,2026-03-21,"Credit card"
1645,15624,21122.91,2026-03-10,"Debit card"
1646,11809,6493.68,2026-01-19,"Debit card"
1647,8753,15460.94,2026-03-18,"Debit card"
1648,4762,11014.27,2026-03-24,"Net banking"
1649,10979,20661.22,2026-02-19,"Credit card"
1650,384,12635.95,2026-03-11,"Net banking"
1651,8470,21823.27,2026-02-16,UPI
1652,16860,20142.70,2026-01-08,Cash
1653,9376,16912.83,2026-03-03,UPI
1654,15102,16693.00,2026-03-15,Cash
1655,3201,21075.85,2026-01-01,"Credit card"
1656,4258,9245.31,2026-03-12,"Net banking"
1657,6862,22383.60,2026-03-04,Cash
1658,11478,14356.68,2026-03-10,UPI
1659,16923,23025.40,2026-01-30,"Net banking"
1660,5032,6714.18,2026-03-07,Cash
1661,473,8626.32,2026-02-26,"Credit card"
1662,161,16413.25,2026-01-08,Cash
1663,6225,19008.39,2026-03-04,Cash
1664,2827,10188.06,2026-01-02,"Debit card"
1665,2145,21063.49,2026-01-02,"Net banking"
1666,8746,19351.45,2026-01-13,"Net banking"
1667,7507,22047.00,2026-01-02,"Debit card"
1668,11077,11446.88,2026-01-11,UPI
1669,14396,17551.03,2026-03-16,Cash
1670,257,23729.37,2026-01-31,"Credit card"
1671,2667,7721.78,2026-01-22,"Debit card"
1672,871,15705.30,2026-02-15,UPI
1673,14744,4468.53,2026-02-06,"Debit card"
1674,8881,2729.88,2026-01-25,"Debit card"
1675,114,15462.97,2026-01-05,"Credit card"
1676,6190,13133.47,2026-01-31,"Debit card"
1677,2280,24681.90,2026-01-20,"Credit card"
1678,13371,6592.22,2026-03-13,Cash
1679,13907,3032.01,2026-01-04,"Credit card"
1680,9401,7972.57,2026-01-20,"Debit card"
1681,15808,9698.95,2026-02-11,"Credit card"
1682,17723,13624.18,2026-01-06,"Net banking"
1683,13684,6627.79,2026-02-05,Cash
1684,13150,17704.94,2026-03-10,"Credit card"
1685,15006,5323.81,2026-02-25,Cash
1686,13201,8837.02,2026-03-16,"Credit card"
1687,648,18430.87,2026-01-12,UPI
1688,8559,20592.73,2026-02-08,Cash
1689,4569,24538.80,2026-02-01,Cash
1690,65,11232.67,2026-01-23,"Credit card"
1691,1195,1130.90,2026-03-17,"Debit card"
1692,11862,17443.22,2026-01-05,"Net banking"
1693,2395,10244.16,2026-01-28,Cash
1694,2551,17284.74,2026-03-19,"Net banking"
1695,9438,22947.55,2026-03-24,Cash
1696,14899,5833.63,2026-02-26,Cash
1697,10684,1447.17,2026-02-09,Cash
1698,16252,3686.73,2026-03-13,"Net banking"
1699,3986,6581.63,2026-01-26,UPI
1700,10827,9484.26,2026-03-08,"Credit card"
1701,11263,4947.30,2026-02-27,"Credit card"
1702,1111,22532.12,2026-02-06,UPI
1703,10779,24646.14,2026-02-23,"Net banking"
1704,15690,4062.07,2026-02-28,"Credit card"
1705,13146,1857.07,2026-02-03,Cash
1706,4855,22144.58,2026-03-12,"Credit card"
1707,5221,21838.61,2026-03-15,"Net banking"
1708,10131,3496.54,2026-03-22,Cash
1709,17334,5173.43,2026-02-05,"Debit card"
1710,6048,17283.28,2026-02-21,Cash
1711,10965,8921.79,2026-03-09,Cash
1712,4347,3170.77,2026-02-06,"Credit card"
1713,4084,4573.44,2026-03-20,UPI
1714,91,13908.42,2026-01-13,Cash
1715,247,9131.24,2026-01-16,"Credit card"
1716,3361,8931.65,2026-02-04,UPI
1717,319,1518.15,2026-02-07,"Debit card"
1718,15914,1171.47,2026-01-26,UPI
1719,16715,12571.36,2026-03-09,Cash
1720,17392,5048.43,2026-03-16,"Credit card"
1721,4182,21551.10,2026-02-26,"Net banking"
1722,7331,23627.19,2026-03-08,"Debit card"
1723,1339,9268.31,2026-02-26,"Net banking"
1724,3858,5773.96,2026-01-21,Cash
1725,16304,22715.05,2026-02-25,"Net banking"
1726,12957,14776.54,2026-03-15,UPI
1727,11706,8315.84,2026-01-01,"Credit card"
1728,11239,11497.97,2026-03-05,"Credit card"
1729,14202,10661.42,2026-03-02,Cash
1730,13481,22253.57,2026-01-11,"Credit card"
1731,5227,8003.96,2026-02-05,"Credit card"
1732,2577,4415.95,2026-02-08,UPI
1733,8780,24703.01,2026-01-07,Cash
1734,9184,20339.11,2026-03-21,"Credit card"
1735,10468,24111.86,2026-01-15,"Credit card"
1736,14373,7937.40,2026-02-01,"Credit card"
1737,9771,12894.36,2026-01-16,"Credit card"
1738,8614,11680.60,2026-02-13,UPI
1739,4127,22147.47,2026-01-09,"Credit card"
1740,15584,15370.01,2026-03-04,UPI
1741,562,7103.00,2026-01-04,UPI
1742,2640,8119.66,2026-03-08,"Credit card"
1743,4704,18205.38,2026-03-05,"Net banking"
1744,2340,7333.82,2026-01-17,Cash
1745,1827,22298.68,2026-03-22,"Credit card"
1746,12361,21076.16,2026-01-29,"Debit card"
1747,11064,10037.74,2026-01-11,Cash
1748,4996,12236.15,2026-03-21,"Debit card"
1749,1586,7310.77,2026-01-23,UPI
1750,16298,22220.26,2026-01-26,"Credit card"
1751,14918,7993.21,2026-03-18,"Net banking"
1752,12373,18392.78,2026-03-16,"Debit card"
1753,11401,17824.57,2026-03-09,Cash
1754,13334,9325.59,2026-02-11,Cash
1755,7340,20506.64,2026-01-28,"Net banking"
1756,10761,12138.32,2026-01-26,"Credit card"
1757,17856,4725.28,2026-03-10,Cash
1758,12936,19723.29,2026-02-21,"Debit card"
1759,16646,16415.19,2026-02-20,"Net banking"
1760,14869,9911.51,2026-02-23,"Debit card"
1761,6003,22627.52,2026-03-19,"Credit card"
1762,10970,11688.39,2026-02-11,"Credit card"
1763,423,5199.43,2026-03-04,"Credit card"
1764,16474,20017.59,2026-01-16,"Debit card"
1765,15434,18605.87,2026-01-01,"Net banking"
1766,11253,5235.65,2026-01-07,UPI
1767,9745,24547.48,2026-01-25,"Debit card"
1768,17559,23841.73,2026-01-13,"Net banking"
1769,1478,20432.42,2026-03-15,"Net banking"
1770,1803,20271.02,2026-03-18,UPI
1771,1182,4857.01,2026-02-05,"Debit card"
1772,283,14883.26,2026-03-05,Cash
1773,10151,5505.22,2026-02-07,Cash
1774,9696,15158.11,2026-03-16,"Debit card"
1775,15797,5652.07,2026-03-09,Cash
1776,15246,17757.44,2026-01-11,UPI
1777,16910,9252.47,2026-01-02,"Net banking"
1778,8774,24221.01,2026-03-21,UPI
1779,17124,13349.13,2026-01-23,"Net banking"
1780,17272,15737.41,2026-03-13,UPI
1781,4246,14612.33,2026-02-18,"Debit card"
1782,3758,15593.67,2026-02-06,UPI
1783,15657,19872.63,2026-03-17,Cash
1784,11987,18131.86,2026-02-04,UPI
1785,17334,24510.43,2026-02-12,Cash
1786,6491,10255.55,2026-01-30,UPI
1787,12255,5426.62,2026-01-17,"Debit card"
1788,13004,9920.75,2026-01-31,"Debit card"
1789,12734,16676.31,2026-03-17,"Credit card"
1790,16976,3673.69,2026-02-07,Cash
1791,5932,8367.78,2026-02-23,UPI
1792,213,16814.10,2026-03-04,"Net banking"
1793,9808,5506.95,2026-01-09,"Net banking"
1794,10335,2484.18,2026-03-05,UPI
1795,750,24830.56,2026-01-27,"Credit card"
1796,3729,9903.81,2026-02-18,UPI
1797,10108,24397.97,2026-01-10,UPI
1798,6520,13825.60,2026-01-25,"Net banking"
1799,13825,4501.37,2026-01-31,"Credit card"
1800,16287,8616.59,2026-01-27,"Credit card"
1801,1238,3328.05,2026-03-13,Cash
1802,16631,10720.75,2026-02-12,"Credit card"
1803,14322,18839.20,2026-03-19,Cash
1804,10645,8594.23,2026-03-14,"Credit card"
1805,18067,16179.51,2026-01-20,"Debit card"
1806,16944,3000.69,2026-03-21,"Net banking"
1807,12349,20971.77,2026-01-11,"Net banking"
1808,11254,23575.76,2026-01-06,"Debit card"
1809,15297,3403.18,2026-01-25,Cash
1810,13935,23513.88,2026-02-17,UPI
1811,99,1046.69,2026-02-25,UPI
1812,4831,14964.45,2026-03-14,"Credit card"
1813,2596,21225.48,2026-01-11,UPI
1814,12621,10944.82,2026-01-25,Cash
1815,777,16692.91,2026-02-17,"Debit card"
1816,17325,17150.16,2026-03-12,"Net banking"
1817,7454,6651.72,2026-03-19,Cash
1818,15637,21968.11,2026-01-16,UPI
1819,13688,15718.76,2026-01-08,Cash
1820,6255,4089.39,2026-01-08,"Credit card"
1821,939,19932.62,2026-02-04,Cash
1822,2783,7476.79,2026-02-03,Cash
1823,3558,20220.13,2026-02-09,"Net banking"
1824,14875,1092.47,2026-01-07,"Credit card"
1825,8434,10623.55,2026-03-09,UPI
1826,11152,16657.38,2026-03-15,"Net banking"
1827,11237,5581.59,2026-03-07,"Debit card"
1828,17509,14049.70,2026-01-11,"Debit card"
1829,14735,13346.83,2026-01-09,Cash
1830,9632,19645.39,2026-01-21,"Net banking"
1831,10154,21039.38,2026-03-11,Cash
1832,2932,8993.28,2026-03-03,"Credit card"
1833,12158,20074.69,2026-03-17,UPI
1834,5441,12867.66,2026-01-08,"Credit card"
1835,9659,24759.51,2026-01-27,Cash
1836,2644,4217.75,2026-03-06,"Net banking"
1837,5066,5855.92,2026-02-21,"Credit card"
1838,17786,9599.83,2026-03-05,"Net banking"
1839,12591,18297.61,2026-01-12,Cash
1840,2178,18113.18,2026-02-10,"Net banking"
1841,12394,5013.70,2026-03-14,"Net banking"
1842,4137,4471.77,2026-02-14,"Debit card"
1843,2163,24335.78,2026-01-18,"Debit card"
1844,13711,12645.99,2026-02-05,Cash
1845,12972,8612.68,2026-03-19,UPI
1846,318,5313.17,2026-02-16,UPI
1847,13309,6753.92,2026-01-03,Cash
1848,8595,19935.80,2026-03-23,"Debit card"
1849,351,14483.47,2026-02-09,"Debit card"
1850,13432,12133.52,2026-02-08,"Debit card"
1851,13258,23424.94,2026-02-02,"Net banking"
1852,16776,24553.35,2026-02-23,UPI
1853,11139,19888.10,2026-02-13,"Credit card"
1854,17986,13374.90,2026-03-18,"Credit card"
1855,5013,9969.36,2026-01-10,"Credit card"
1856,4868,11371.45,2026-03-08,Cash
1857,12336,6595.57,2026-03-21,"Debit card"
1858,17135,19136.15,2026-03-05,UPI
1859,15867,11443.55,2026-03-15,"Credit card"
1860,9849,19099.96,2026-02-24,"Net banking"
1861,17525,16691.92,2026-03-05,"Debit card"
1862,9648,16393.24,2026-03-10,"Debit card"
1863,6048,4136.43,2026-02-09,"Credit card"
1864,215,6447.38,2026-01-03,"Credit card"
1865,12576,6277.40,2026-02-02,"Net banking"
1866,13466,3371.35,2026-01-17,Cash
1867,17014,8244.95,2026-03-05,"Net banking"
1868,10601,18974.05,2026-01-18,"Net banking"
1869,6407,16845.90,2026-03-21,UPI
1870,4890,18123.70,2026-02-15,UPI
1871,11339,4564.94,2026-01-10,"Net banking"
1872,10761,3746.80,2026-01-09,Cash
1873,12066,3156.83,2026-02-12,Cash
1874,3466,13093.58,2026-01-22,Cash
1875,3886,6590.22,2026-02-28,"Net banking"
1876,7749,13154.50,2026-01-20,"Net banking"
1877,15036,17325.69,2026-02-01,"Debit card"
1878,10470,10915.17,2026-01-12,"Credit card"
1879,14913,1054.11,2026-02-06,Cash
1880,5423,18961.42,2026-02-23,Cash
1881,6583,16650.59,2026-02-26,"Credit card"
1882,15869,24219.20,2026-03-22,"Debit card"
1883,5881,7955.61,2026-03-24,"Credit card"
1884,14624,15415.52,2026-03-20,"Debit card"
1885,15807,20066.69,2026-02-06,"Net banking"
1886,14182,8245.31,2026-02-22,"Credit card"
1887,15,22633.18,2026-01-17,Cash
1888,11405,6600.21,2026-02-27,Cash
1889,17562,6709.68,2026-01-20,"Net banking"
1890,138,21723.74,2026-02-13,Cash
1891,16480,9226.75,2026-01-20,Cash
1892,7475,16273.19,2026-03-04,"Credit card"
1893,2221,20079.68,2026-01-06,"Credit card"
1894,17398,15933.40,2026-02-10,"Debit card"
1895,15722,23716.75,2026-01-19,"Credit card"
1896,15485,23744.18,2026-01-01,"Debit card"
1897,15600,12211.04,2026-02-15,"Net banking"
1898,12846,17500.41,2026-01-07,Cash
1899,9984,18266.76,2026-02-15,"Debit card"
1900,10282,18350.05,2026-01-11,"Credit card"
1901,7990,19438.95,2026-01-14,"Net banking"
1902,15170,14770.80,2026-02-25,"Debit card"
1903,9238,11385.63,2026-03-01,"Credit card"
1904,14344,24590.11,2026-02-20,"Debit card"
1905,2183,16571.81,2026-03-01,"Credit card"
1906,8223,14953.80,2026-02-07,"Debit card"
1907,4023,13525.76,2026-03-21,"Net banking"
1908,16001,12374.75,2026-03-17,"Credit card"
1909,7661,9884.29,2026-02-01,Cash
1910,17818,7024.42,2026-02-24,"Debit card"
1911,12153,21554.15,2026-01-26,"Debit card"
1912,12699,13224.55,2026-02-11,"Credit card"
1913,4210,6130.49,2026-03-24,"Net banking"
1914,7471,5738.38,2026-01-12,"Credit card"
1915,4422,15486.90,2026-02-26,"Net banking"
1916,14455,8529.26,2026-01-12,"Net banking"
1917,16124,7707.64,2026-03-04,"Credit card"
1918,767,23657.49,2026-01-22,"Net banking"
1919,16135,6527.64,2026-01-26,"Debit card"
1920,11898,20580.15,2026-01-20,"Debit card"
1921,51,2047.92,2026-03-01,Cash
1922,5625,6301.11,2026-03-22,UPI
1923,16784,12380.79,2026-02-10,Cash
1924,17414,18933.09,2026-03-16,"Net banking"
1925,11332,18137.34,2026-02-10,"Debit card"
1926,6824,9562.45,2026-03-13,UPI
1927,15240,15398.16,2026-02-10,"Credit card"
1928,16843,10078.37,2026-03-24,"Credit card"
1929,13654,19568.58,2026-03-09,"Debit card"
1930,11409,5783.43,2026-02-19,"Debit card"
1931,3950,8145.18,2026-01-31,UPI
1932,13109,24318.53,2026-03-07,UPI
1933,8475,18192.90,2026-01-08,UPI
1934,1605,7428.10,2026-01-13,"Net banking"
1935,15243,13466.00,2026-01-14,UPI
1936,4231,17504.92,2026-01-15,Cash
1937,11532,12156.91,2026-01-16,"Net banking"
1938,16284,24665.88,2026-02-16,Cash
1939,6784,13032.63,2026-01-03,"Debit card"
1940,9451,1413.85,2026-02-04,"Credit card"
1941,8254,3986.39,2026-02-21,UPI
1942,5288,9625.13,2026-03-10,"Net banking"
1943,7611,8770.96,2026-01-25,"Credit card"
1944,4714,14583.37,2026-01-31,UPI
1945,9084,20079.94,2026-02-16,"Net banking"
1946,18037,22578.34,2026-03-11,Cash
1947,10156,11470.85,2026-02-05,UPI
1948,16380,12605.18,2026-02-02,Cash
1949,11560,13510.04,2026-01-05,"Debit card"
1950,9611,15124.51,2026-01-16,"Debit card"
1951,6697,24006.35,2026-02-06,"Debit card"
1952,10746,23716.91,2026-03-15,"Credit card"
1953,6108,14315.61,2026-02-19,"Debit card"
1954,3478,23823.37,2026-03-01,Cash
1955,10015,14938.06,2026-02-09,Cash
1956,1393,12034.58,2026-02-01,"Net banking"
1957,725,2373.84,2026-02-06,Cash
1958,10747,2353.11,2026-01-22,"Net banking"
1959,9930,9047.34,2026-02-28,"Credit card"
1960,16421,6249.41,2026-01-25,"Credit card"
1961,13904,11054.73,2026-02-24,"Net banking"
1962,8440,23368.34,2026-02-27,Cash
1963,7657,6012.75,2026-02-28,Cash
1964,16436,9744.42,2026-03-07,"Debit card"
1965,17735,4488.29,2026-03-01,"Debit card"
1966,4925,2046.91,2026-02-16,"Credit card"
1967,11355,8342.33,2026-01-09,"Net banking"
1968,11055,7682.27,2026-02-01,UPI
1969,13239,16005.00,2026-01-15,"Credit card"
1970,17644,20244.80,2026-01-14,"Net banking"
1971,5959,1070.32,2026-02-20,"Debit card"
1972,8291,9181.64,2026-02-22,UPI
1973,884,15774.63,2026-01-27,"Credit card"
1974,753,19882.05,2026-03-20,"Net banking"
1975,6787,5856.15,2026-02-18,UPI
1976,17577,15242.76,2026-03-09,"Credit card"
1977,15328,7219.67,2026-03-14,"Credit card"
1978,9503,10456.93,2026-03-15,"Net banking"
1979,12526,22716.91,2026-01-14,"Debit card"
1980,6952,24795.49,2026-01-03,"Credit card"
1981,602,18497.06,2026-03-23,Cash
1982,12600,13631.64,2026-02-26,UPI
1983,15568,4704.20,2026-03-04,Cash
1984,10784,21059.48,2026-03-13,Cash
1985,11834,22848.05,2026-01-08,UPI
1986,7438,6071.18,2026-02-21,"Net banking"
1987,17698,22934.01,2026-02-16,"Credit card"
1988,12264,7223.28,2026-01-11,"Credit card"
1989,13397,24642.15,2026-01-01,"Net banking"
1990,3231,17671.19,2026-03-01,UPI
1991,470,7724.87,2026-03-16,"Debit card"
1992,6286,3563.97,2026-03-08,"Debit card"
1993,6745,9643.14,2026-02-15,"Credit card"
1994,17937,2967.18,2026-02-05,"Credit card"
1995,8261,23350.45,2026-03-19,"Credit card"
1996,8748,3300.70,2026-01-22,UPI
1997,7547,20074.61,2026-01-29,Cash
1998,7467,4009.43,2026-03-17,"Net banking"
1999,12942,9618.01,2026-02-25,"Debit card"
2000,16659,7587.25,2026-02-13,UPI
2001,8866,15376.30,2026-03-04,"Credit card"
2002,13144,5273.07,2026-02-05,"Net banking"
2003,17902,5955.98,2026-01-18,UPI
2004,14235,14676.30,2026-02-05,"Debit card"
2005,7724,15305.43,2026-01-02,UPI
2006,12106,22464.76,2026-02-28,"Debit card"
1,1,1516,2026-02-09
2,2,3022,2026-02-09
3,3,5423,2026-02-09
4,4,10124,2026-02-09
5,5,4570,2026-02-09
1,"Single Room",2
2,"Double Room",4
3,"4-Bed AC",6
4,"VIP Suite",5
5,"Family Room",4
3,597,3,3,Maintenance
4,276,2,4,Available
5,336,3,5,Available
6,480,4,5,Maintenance
7,659,5,3,Occupied
8,492,2,5,Available
9,782,4,5,Available
10,940,1,2,Maintenance
11,547,4,5,Maintenance
12,217,3,4,Available
13,784,3,2,Occupied
14,554,2,2,Available
15,897,4,1,Available
16,580,4,5,Available
17,670,4,3,Occupied
18,666,5,3,Available
19,713,1,4,Occupied
20,724,2,3,Occupied
21,886,3,1,Occupied
22,868,3,3,Maintenance
23,222,2,4,Maintenance
24,522,4,4,Available
25,500,1,4,Maintenance
26,215,3,4,Occupied
